ID,Rt,Name,Train,Origin,Dest,Class,RtCl-1,RtCl-2,BL,Date,Rep Month,Rep FYR,PNR,Version,Riders,Weight,Miles,DepP,ArrP,S1,1010,1020,1025,1030,1040,1042,1044,1046,1050,1060,1070,1080,1090,1100,1110,2010,2020,2030,2040,2050,2060,2065,2070,2080,2090,2100,2110,2120,2124,2126,2130,2132,2133,2135,2140,2150,2160,2170,2180,2141,2142,2152,2162,2172,2182,2185,2190,2200,2210,2220,2410,2420,2430,2440,2450,2460,3010,3020,3030,3040,4010,4020,4030,4040,4050,4060
107560,3,Ethan Allen,291,NYP,FED,C,03C,03A,SC,12/8/2014,201412,2015,D83EA4,SDWF,1,81,197,8,17,4,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,100,100,100,NULL,100,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,100,NULL,NULL,100,100,100,100.00
107561,3,Ethan Allen,291,NYP,FED,C,03C,03A,SC,12/23/2014,201412,2015,2CA2A4,SDWF,1,81,197,48,75,4,100,90,2,NULL,NULL,NULL,NULL,NULL,100,100,100,0,50,70,0,70,NULL,50,90,100,100,1,0,0,90,0,50,0,50,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,100,80,90,60,100,0,0,100,NULL,NULL,40,10,20,15.00
107562,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,11/25/2014,201412,2015,CA5CD0,SDWF,1,81,241,3,-15,2,90,80,2,NULL,NULL,NULL,NULL,NULL,50,30,NULL,80,80,80,50,80,NULL,80,80,80,80,1,70,50,NULL,NULL,90,100,NULL,NULL,90,NULL,NULL,1,80,80,70,60,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,90,NULL,NULL,90,NULL,NULL,90,90,90,90.00
107563,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,12/1/2014,201412,2015,0F52C2,SDWF,1,81,241,0,-12,1,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,70,90,80,100,NULL,100,70,80,100,1,70,80,90,NULL,90,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,30,40,10,0,10,100,NULL,NULL,100,NULL,NULL,100,100,100,100.00
107564,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,12/3/2014,201412,2015,1E580B,SDWF,1,81,241,0,-18,2,100,NULL,1,NULL,100,NULL,NULL,NULL,100,100,100,80,80,90,90,80,NULL,100,100,90,90,1,90,100,90,100,100,100,100,NULL,100,NULL,NULL,1,100,100,60,60,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,90,80,80,80,100,NULL,NULL,100,NULL,NULL,80,90,90,90.00
107565,3,Ethan Allen,293,NYP,RUD,C,03C,03A,SC,12/5/2014,201412,2015,205FD6,SDWF,1,81,241,0,0,1,70,70,1,NULL,80,NULL,NULL,NULL,70,70,70,70,40,40,40,70,NULL,70,70,70,70,1,30,30,NULL,NULL,70,90,70,NULL,50,NULL,NULL,1,70,90,70,70,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,90,60,70,70,90,90,90,90,NULL,NULL,70,70,80,75.00
107566,3,Ethan Allen,293,NYP,RUD,C,03C,03A,SC,12/5/2014,201412,2015,218897,SDWF,1,81,241,0,0,2,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,80,80,100,90,NULL,100,70,100,100,1,90,100,50,100,100,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,100,NULL,NULL,100,100,100,100.00
107567,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,12/8/2014,201412,2015,206401,SDWF,1,81,241,8,-7,2,90,70,2,NULL,NULL,NULL,NULL,NULL,100,60,100,80,90,90,90,90,NULL,90,90,90,90,1,60,70,100,80,60,40,100,NULL,100,NULL,NULL,1,90,80,60,40,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,80,90,90,80,100,100,100,100,NULL,NULL,70,90,70,80.00
107568,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,12/11/2014,201412,2015,28FD91,SDWF,1,81,241,0,92,2,90,90,1,NULL,80,NULL,NULL,NULL,70,60,80,80,80,80,80,70,NULL,80,20,80,70,1,70,60,70,80,80,80,80,NULL,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,10,10,0,0,0,80,80,80,80,NULL,NULL,90,80,90,85.00
107569,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,12/13/2014,201412,2015,9C32F9,SDWF,1,81,241,0,77,3,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,80,70,80,70,100,NULL,100,90,100,100,1,100,100,80,80,80,40,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,100,30,30,30,90,NULL,NULL,90,NULL,NULL,90,90,90,90.00
107570,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,12/17/2014,201412,2015,1A23DD,SDWF,1,81,241,0,-12,2,NULL,100,2,NULL,NULL,NULL,NULL,NULL,30,NULL,80,100,90,100,100,100,NULL,100,70,40,NULL,1,30,10,90,NULL,70,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,90,100,100,100,NULL,NULL,80,80,90,85.00
107571,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,12/18/2014,201412,2015,1C004C,SDWF,1,81,241,10,17,1,40,80,2,NULL,NULL,NULL,NULL,NULL,40,40,50,50,50,50,50,80,NULL,80,80,80,80,1,50,80,70,80,90,50,80,NULL,80,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,80,80,80,80,NULL,NULL,80,NULL,NULL,70,80,80,80.00
107572,3,Ethan Allen,293,NYP,RUD,C,03C,03A,SC,12/19/2014,201412,2015,0C11F3,SDWF,1,81,241,0,-3,2,100,90,2,NULL,NULL,NULL,NULL,NULL,80,70,90,100,80,80,80,80,NULL,80,80,80,80,1,80,70,60,80,80,100,70,NULL,100,NULL,NULL,1,100,100,70,30,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,90,40,60,40,80,NULL,NULL,90,NULL,NULL,80,100,100,100.00
107573,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,12/21/2014,201412,2015,3221CA,SDWF,1,81,241,0,-19,1,100,NULL,2,NULL,NULL,NULL,NULL,NULL,80,80,80,90,90,90,90,90,NULL,90,90,80,80,2,NULL,NULL,80,NULL,90,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,30,80,30,0,30,90,NULL,NULL,90,NULL,NULL,70,80,70,75.00
107574,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,12/22/2014,201412,2015,2DF703,SDWF,1,81,241,0,-6,1,100,100,2,NULL,NULL,NULL,NULL,NULL,70,70,100,100,100,100,90,70,NULL,100,70,70,100,1,20,20,70,100,100,100,100,NULL,100,NULL,NULL,1,100,100,100,70,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,NULL,NULL,70,100,100,100.00
107575,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,12/23/2014,201412,2015,1EA983,SDWF,1,81,241,48,52,1,0,70,2,NULL,NULL,NULL,NULL,NULL,50,90,70,80,70,70,70,80,NULL,60,70,60,60,1,50,50,50,50,50,0,70,NULL,60,NULL,NULL,1,10,70,10,10,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,20,60,0,0,0,80,NULL,NULL,70,NULL,NULL,40,40,0,20.00
107576,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,12/27/2014,201412,2015,38D85D,SDWF,1,81,241,0,-25,1,90,90,2,NULL,NULL,NULL,NULL,NULL,90,90,90,100,100,90,90,70,NULL,80,80,90,90,1,80,80,70,80,70,100,90,NULL,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,60,30,30,20,90,90,90,90,NULL,NULL,80,80,90,85.00
107577,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,12/1/2014,201412,2015,0BF634,SDWF,1,81,178,0,4,1,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,100,100,100,NULL,100,100,100,NULL,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,10,30,20,30,20,100,100,100,100,NULL,NULL,90,90,90,90.00
107578,3,Ethan Allen,291,NYP,SDY,C,03C,03A,SC,12/1/2014,201412,2015,0E0B36,SDWF,1,81,159,0,0,1,100,70,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,100,100,100,100,100,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,70,NULL,NULL,70,NULL,NULL,100,100,100,100.00
107579,3,Ethan Allen,291,NYP,SDY,C,03C,03A,SC,12/6/2014,201412,2015,1D75A4,SDWF,1,81,159,0,-2,3,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,90,100,1,60,60,100,100,100,100,100,NULL,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,NULL,NULL,100,100,100,100.00
107580,3,Ethan Allen,291,NYP,SDY,C,03C,03A,SC,12/21/2014,201412,2015,2C49F2,SDWF,1,81,159,0,-2,1,90,100,2,NULL,NULL,NULL,NULL,NULL,80,70,80,90,90,80,80,90,NULL,90,70,90,90,2,NULL,NULL,70,NULL,80,90,90,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,30,NULL,NULL,40,40,50,45.00
107581,3,Ethan Allen,291,NYP,SDY,C,03C,03A,SC,12/23/2014,201412,2015,C046DF,SDWF,1,81,159,48,67,2,30,50,2,NULL,NULL,NULL,NULL,NULL,40,40,70,10,70,70,30,70,NULL,90,90,70,70,1,0,0,80,80,80,10,80,NULL,90,NULL,NULL,1,90,90,90,80,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,40,40,40,40,40,70,NULL,NULL,90,NULL,NULL,50,40,50,45.00
107582,3,Ethan Allen,291,NYP,SDY,C,03C,03A,SC,12/29/2014,201412,2015,3A75E3,SDWF,1,81,159,0,5,4,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,80,100,100,100,NULL,100,100,100,100,1,100,80,100,100,100,100,100,NULL,100,NULL,NULL,1,100,100,80,80,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,80,100,100,100,100,NULL,NULL,100,100,100,100.00
107583,3,Ethan Allen,293,POU,SAR,C,03C,03A,SC,12/12/2014,201412,2015,2A7CA2,SDWF,1,81,106,4,13,2,90,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,90,100,2,NULL,NULL,100,100,100,90,100,NULL,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,100,90,100,90,100,100,100,100,NULL,NULL,100,90,90,90.00
107584,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/3/2014,201412,2015,458681,SDWF,1,81,241,0,-8,2,100,100,2,NULL,NULL,NULL,NULL,NULL,80,100,90,100,100,100,100,100,NULL,100,100,100,90,1,80,100,100,100,100,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,80,40,40,60,100,90,90,90,NULL,NULL,90,90,100,95.00
107585,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/3/2014,201412,2015,C8415E,SDWF,1,81,241,0,-8,2,100,100,2,NULL,NULL,NULL,NULL,NULL,100,80,100,100,100,100,100,100,NULL,100,100,100,100,1,60,60,100,100,90,100,100,NULL,100,NULL,NULL,1,50,100,50,50,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,70,70,50,50,NULL,NULL,100,100,100,100.00
107586,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/5/2014,201412,2015,1AC1D3,SDWF,1,81,241,0,9,2,100,100,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,NULL,100,100,100,100,1,100,100,100,100,100,100,100,NULL,100,NULL,NULL,1,90,100,100,90,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,70,40,20,10,NULL,NULL,100,80,90,85.00
107587,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/5/2014,201412,2015,1E2075,SDWF,1,81,241,0,9,4,100,NULL,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,100,2,NULL,NULL,100,NULL,100,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,NULL,NULL,100,100,100,100.00
107588,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/9/2014,201412,2015,0B494B,SDWF,1,81,241,0,5,4,100,50,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,90,NULL,70,50,80,80,1,80,70,70,100,90,100,90,NULL,90,NULL,NULL,1,80,80,80,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,60,40,NULL,60,NULL,NULL,80,100,100,100.00
107589,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/12/2014,201412,2015,E4AB4F,SDWF,1,81,241,0,-4,4,100,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,100,100,100,100,90,NULL,90,90,100,100,1,100,60,100,100,100,100,50,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,100,50,50,50,100,100,100,100,NULL,NULL,80,90,100,95.00
107590,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/18/2014,201412,2015,11E7C5,SDWF,1,81,241,0,-2,2,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,80,100,100,100,NULL,100,100,100,90,2,NULL,NULL,90,100,100,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,80,70,20,20,80,80,80,70,NULL,NULL,90,90,100,95.00
107591,3,Ethan Allen,296,RUD,NYP,C,03C,03A,SC,12/21/2014,201412,2015,34A711,SDWF,1,81,241,0,-14,2,100,100,2,NULL,NULL,NULL,NULL,NULL,90,90,100,100,100,100,100,100,NULL,100,100,100,100,1,60,60,100,100,100,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,NULL,NULL,100,100,100,100.00
107592,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/22/2014,201412,2015,B84071,SDWF,1,81,241,0,-3,3,100,100,2,NULL,NULL,NULL,NULL,NULL,90,90,90,90,90,90,90,90,NULL,80,90,90,90,1,90,90,80,90,80,90,90,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,70,30,30,50,NULL,NULL,80,90,90,90.00
107593,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/23/2014,201412,2015,2E6A8F,SDWF,1,81,241,0,-8,1,100,70,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,90,100,NULL,100,100,100,100,1,100,100,100,NULL,100,100,100,NULL,100,NULL,NULL,1,70,100,100,70,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,NULL,NULL,100,90,100,95.00
107594,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/23/2014,201412,2015,1DDE8D,SDWF,1,81,241,0,-8,3,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,90,90,90,90,NULL,90,100,100,100,2,NULL,NULL,80,100,90,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,90,90,90,NULL,NULL,100,100,100,100.00
107595,3,Ethan Allen,292,RUD,NYP,C,03C,03A,SC,12/27/2014,201412,2015,3026DF,SDWF,1,81,241,0,-5,2,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,0,100,100,1,100,60,100,NULL,100,100,100,NULL,100,NULL,NULL,1,100,100,NULL,100,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,80,100,70,50,100,30,30,40,NULL,NULL,80,100,100,100.00
107596,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/31/2014,201412,2015,3B8EFA,SDWF,1,81,241,0,-13,4,90,100,2,NULL,NULL,NULL,NULL,NULL,90,100,100,100,100,100,100,100,NULL,100,80,100,90,1,90,100,70,NULL,90,100,100,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,100,100,70,70,80,NULL,NULL,90,NULL,NULL,80,90,100,95.00
107597,3,Ethan Allen,290,SAR,NYP,C,03C,03A,SC,12/12/2014,201412,2015,167B36,SDWF,1,81,178,24,-4,1,90,90,2,NULL,NULL,NULL,NULL,NULL,90,90,90,90,90,90,90,90,NULL,90,90,90,90,2,NULL,NULL,90,90,90,90,90,NULL,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,90,90,90,90,NULL,NULL,80,90,90,90.00
107598,3,Ethan Allen,292,SAR,NYP,C,03C,03A,SC,12/13/2014,201412,2015,1CD2FF,SDWF,1,81,178,13,-12,4,90,100,2,NULL,NULL,NULL,NULL,NULL,80,90,100,100,100,90,90,90,NULL,100,100,90,90,2,NULL,NULL,90,100,90,90,100,NULL,100,NULL,NULL,1,80,100,90,80,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,80,NULL,NULL,80,NULL,NULL,80,90,90,90.00
107599,3,Ethan Allen,292,SAR,NYP,C,03C,03A,SC,12/13/2014,201412,2015,[blank],SDWF,1,81,178,13,-12,1,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,80,100,100,100,100,90,NULL,90,90,90,90,1,90,90,100,100,100,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,100,70,90,60,100,100,100,100,NULL,NULL,80,90,100,95.00
107600,3,Ethan Allen,290,SAR,NYP,C,03C,03A,SC,12/17/2014,201412,2015,28BDF3,SDWF,1,81,178,3,10,2,80,100,2,NULL,NULL,NULL,NULL,NULL,70,70,70,70,100,70,70,90,NULL,90,90,90,90,1,80,80,80,NULL,80,80,90,NULL,100,NULL,NULL,1,100,100,100,90,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,60,50,50,50,80,NULL,NULL,90,NULL,NULL,90,90,90,90.00
107601,3,Ethan Allen,290,SAR,NYP,C,03C,03A,SC,12/18/2014,201412,2015,190C63,SDWF,1,81,178,10,-2,1,90,90,2,NULL,NULL,NULL,NULL,NULL,90,90,90,10,90,10,50,80,NULL,70,80,80,60,1,30,10,50,50,10,10,70,NULL,80,NULL,NULL,1,50,70,50,30,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,50,50,50,50,NULL,NULL,60,60,60,60.00
107602,3,Ethan Allen,292,SAR,NYP,C,03C,03A,SC,12/20/2014,201412,2015,32F9F7,SDWF,1,81,178,19,-12,4,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,100,100,100,100,100,100,100,NULL,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,NULL,NULL,100,100,100,100.00
107603,3,Ethan Allen,290,SAR,NYP,C,03C,03A,SC,12/24/2014,201412,2015,[blank],SDWF,1,81,178,2,-8,4,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,90,NULL,90,100,100,100,2,NULL,NULL,100,NULL,100,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,90,80,70,90,100,100,100,100,NULL,NULL,100,100,100,100.00
107604,3,Ethan Allen,292,SAR,NYP,C,03C,03A,SC,12/27/2014,201412,2015,3623C1,SDWF,1,81,178,10,-5,3,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,80,100,100,2,NULL,NULL,100,NULL,30,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,80,NULL,NULL,80,NULL,NULL,100,100,100,100.00
107605,3,Ethan Allen,290,SAR,NYP,C,03C,03A,SC,12/30/2014,201412,2015,2A9407,SDWF,1,81,178,10,-2,2,50,50,2,NULL,NULL,NULL,NULL,NULL,50,80,50,50,100,50,80,80,NULL,80,80,80,80,2,NULL,NULL,70,NULL,50,20,80,NULL,80,NULL,NULL,1,50,50,50,50,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,80,50,50,50,50,50,50,50,NULL,NULL,80,80,80,80.00
107606,3,Ethan Allen,296,SAR,RHI,C,03C,03A,SC,12/21/2014,201412,2015,2EBD0F,SDWF,1,81,90,4,-2,4,100,100,2,NULL,NULL,NULL,NULL,NULL,90,80,90,90,100,100,100,100,NULL,100,100,100,100,2,NULL,NULL,100,100,90,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,80,100,100,100,100,100,100,NULL,NULL,100,100,100,100.00
107607,3,Ethan Allen,290,SDY,NYP,C,03C,03A,SC,12/5/2014,201412,2015,[blank],SDWF,1,81,159,0,9,2,90,100,2,NULL,NULL,NULL,NULL,NULL,100,90,30,40,80,30,40,90,NULL,90,80,90,80,1,70,70,NULL,NULL,70,100,NULL,NULL,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,60,NULL,NULL,90,NULL,NULL,50,90,50,70.00
107608,3,Ethan Allen,290,SDY,NYP,C,03C,03A,SC,12/12/2014,201412,2015,274BAF,SDWF,1,81,159,8,-4,3,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,90,90,90,100,NULL,100,100,100,100,1,100,100,100,NULL,100,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,50,60,NULL,50,NULL,NULL,100,100,100,100.00
107609,3,Ethan Allen,290,SDY,NYP,C,03C,03A,SC,12/18/2014,201412,2015,21BC10,SDWF,1,81,159,8,-2,2,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,90,NULL,100,50,100,100,2,NULL,NULL,100,NULL,100,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,NULL,NULL,70,100,100,100.00
107610,3,Ethan Allen,293,SDY,SAR,C,03C,03A,SC,12/12/2014,201412,2015,20E3B3,SDWF,1,81,19,13,13,4,80,100,2,NULL,NULL,NULL,NULL,NULL,70,70,80,100,100,100,70,80,NULL,100,90,100,100,1,80,90,70,100,100,60,70,NULL,100,NULL,NULL,1,100,100,80,60,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,90,90,90,NULL,NULL,80,80,70,75.00
107611,3,Ethan Allen,291,YNY,SAR,C,03C,03A,SC,12/8/2014,201412,2015,1D2049,SDWF,1,81,164,12,11,4,100,NULL,2,NULL,NULL,NULL,NULL,NULL,0,30,100,100,40,100,50,10,NULL,100,0,40,90,1,100,40,0,0,0,0,100,NULL,60,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,10,0,0,0,100,100,100,100,NULL,NULL,60,70,80,75.00
