ID,Rt,Name,Train,Origin,Dest,Class,RtCl-1,RtCl-2,BL,Date,Rep Month,Rep FYR,PNR,Version,Riders,Weight,Miles,DepP,ArrP,S1,1010,1020,1025,1030,1040,1042,1044,1046,1050,1060,1070,1080,1090,1100,1110,2010,2020,2030,2040,2050,2060,2065,2070,2080,2090,2100,2110,2120,2124,2126,2130,2132,2133,2135,2140,2150,2160,2170,2180,2141,2142,2152,2162,2172,2182,2185,2190,2200,2210,2220,2410,2420,2430,2440,2450,2460,3010,3020,3030,3040,4010,4020,4030,4040,4050,4060
221673,3,Ethan Allen,290,SAR,NYP,B,03B,03A,SC,10/5/2015,201510,2016,80957E,SDWF,1,59,178,4,0,1,100,100,1,100,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,100,2,NULL,NULL,10,100,100,50,100,100,100,NULL,NULL,1,NULL,100,100,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,NULL,NULL,100,NULL,NULL,100,100,100,100
221674,3,Ethan Allen,290,SAR,NYP,B,03B,03A,SC,10/21/2015,201510,2016,953AD1,SDWF,1,59,178,6,18,4,100,40,2,NULL,NULL,NULL,NULL,NULL,50,50,30,10,60,60,40,40,NULL,40,10,30,30,1,10,0,40,50,50,50,50,100,70,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,90,90,60,60,90,NULL,NULL,10,20,40,30
221675,3,Ethan Allen,290,SAR,NYP,B,03B,03A,SC,10/23/2015,201510,2016,9CF5CF,SDWF,1,59,178,3,-2,2,0,0,2,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0,0,0,0,2,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0
221676,3,Ethan Allen,290,SAR,NYP,B,03B,03A,SC,10/28/2015,201510,2016,996D6F,SDWF,1,59,178,7,-3,2,100,50,2,NULL,NULL,NULL,NULL,NULL,100,100,100,50,100,50,100,70,NULL,60,80,70,70,1,30,80,100,90,80,80,100,100,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,60,NULL,NULL,60,NULL,NULL,90,90,100,95
221677,3,Ethan Allen,291,ALB,RUD,C,03C,03A,SC,10/15/2015,201510,2016,9568BB,SDWF,1,59,100,0,-2,2,90,90,2,NULL,NULL,NULL,NULL,NULL,80,80,80,100,90,90,90,80,NULL,80,90,90,90,1,60,20,70,90,80,100,70,90,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,90,90,90,100,NULL,NULL,80,80,80,80
221678,3,Ethan Allen,291,CRT,SDY,C,03C,03A,SC,10/25/2015,201510,2016,A2649E,SDWF,1,59,127,7,19,95,50,NULL,2,NULL,NULL,NULL,NULL,NULL,80,80,80,80,80,80,80,60,NULL,50,70,80,70,1,70,70,60,80,60,90,70,80,80,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,70,NULL,NULL,70,NULL,NULL,90,60,80,70
221679,3,Ethan Allen,290,FED,CRT,C,03C,03A,SC,10/12/2015,201510,2016,944DD2,SDWF,1,59,165,0,32,4,100,100,2,NULL,NULL,NULL,NULL,NULL,90,80,100,100,100,100,100,100,NULL,100,100,100,100,2,NULL,NULL,100,100,70,80,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,100,NULL,NULL,100,100,100,100
221680,3,Ethan Allen,290,FED,NYP,C,03C,03A,SC,10/12/2015,201510,2016,8CBBBC,SDWF,1,59,197,0,23,2,80,80,2,NULL,NULL,NULL,NULL,NULL,70,80,70,70,80,80,80,70,NULL,70,70,70,70,1,70,70,60,70,60,70,70,70,70,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,30,70,70,30,60,70,70,70,70,NULL,NULL,70,70,80,75
221681,3,Ethan Allen,293,NYP,FED,C,03C,03A,SC,9/4/2015,201510,2016,6425B1,SDWF,1,59,197,27,49,1,30,30,2,NULL,NULL,NULL,NULL,NULL,50,60,70,10,40,50,40,60,NULL,60,50,50,70,2,NULL,NULL,50,30,70,20,70,50,70,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,10,50,10,10,10,70,NULL,NULL,70,NULL,NULL,40,40,30,35
221682,3,Ethan Allen,291,NYP,FED,C,03C,03A,SC,10/20/2015,201510,2016,44243A,SDWF,1,59,197,0,38,1,100,100,1,100,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,100,100,100,100,100,100,100,100,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,NULL,NULL,100,100,100,100
221683,3,Ethan Allen,291,NYP,FED,C,03C,03A,SC,10/22/2015,201510,2016,9CDDFF,SDWF,1,59,197,0,7,3,100,100,1,NULL,100,NULL,NULL,NULL,100,100,100,80,80,80,90,80,NULL,90,100,80,80,1,100,100,100,100,100,90,NULL,100,100,NULL,NULL,1,80,100,90,90,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,90,100,100,100
221684,3,Ethan Allen,291,NYP,FED,C,03C,03A,SC,10/27/2015,201510,2016,9B2B28,SDWF,1,59,197,0,5,4,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,10,10,100,100,100,100,100,100,100,NULL,NULL,1,50,100,20,30,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,30,100,100,60,NULL,NULL,100,90,90,90
221685,3,Ethan Allen,291,NYP,FED,C,03C,03A,SC,10/31/2015,201510,2016,AC3579,SDWF,1,59,197,0,11,4,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,90,90,90,100,100,80,NULL,80,20,70,100,1,40,10,100,100,80,70,100,90,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,NULL,NULL,100,NULL,NULL,80,90,100,95
221686,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,10/7/2015,201510,2016,64B1C7,SDWF,1,59,241,0,-19,4,40,100,2,NULL,NULL,NULL,NULL,NULL,100,100,60,100,70,70,60,70,NULL,30,80,60,20,1,30,30,20,0,80,0,60,50,60,NULL,NULL,1,20,60,0,50,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,70,0,0,20,NULL,NULL,0,20,0,10
221687,3,Ethan Allen,293,NYP,RUD,C,03C,03A,SC,10/9/2015,201510,2016,3FAA61,SDWF,1,59,241,14,2,1,40,40,2,NULL,NULL,NULL,NULL,NULL,50,30,80,30,70,90,60,90,NULL,80,90,90,80,1,60,40,80,90,90,90,90,90,90,NULL,NULL,1,70,90,70,50,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,90,90,90,90,NULL,NULL,70,80,80,80
221688,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,10/12/2015,201510,2016,52F768,SDWF,1,59,241,22,23,1,80,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,80,80,90,60,1,90,50,80,90,90,90,90,100,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,50,50,20,50,100,100,100,100,NULL,NULL,100,100,100,100
221689,3,Ethan Allen,293,NYP,RUD,C,03C,03A,SC,10/16/2015,201510,2016,978D79,SDWF,1,59,241,3,6,1,100,100,2,NULL,NULL,NULL,NULL,NULL,50,50,100,100,70,70,90,60,NULL,50,90,90,70,1,70,100,90,100,100,90,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,50,100,100,90,100,100,100,100,NULL,NULL,60,90,90,90
221690,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,10/12/2015,201510,2016,96334B,SDWF,1,59,178,22,35,2,80,100,1,100,NULL,NULL,NULL,NULL,100,100,80,50,50,100,70,80,NULL,100,100,100,60,1,80,80,100,100,100,50,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,20,100,20,50,20,100,NULL,NULL,100,NULL,NULL,80,90,100,95
221691,3,Ethan Allen,293,NYP,SAR,C,03C,03A,SC,10/16/2015,201510,2016,970CAC,SDWF,1,59,178,3,20,2,70,80,2,NULL,NULL,NULL,NULL,NULL,50,50,60,30,50,70,30,80,NULL,80,80,70,70,2,NULL,NULL,70,90,90,30,70,80,80,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,70,NULL,NULL,70,NULL,NULL,60,50,60,55
221692,3,Ethan Allen,293,NYP,SAR,C,03C,03A,SC,10/16/2015,201510,2016,9B6B16,SDWF,1,59,178,3,20,4,100,100,1,NULL,100,NULL,NULL,NULL,100,100,100,60,100,90,70,90,NULL,100,90,100,100,2,NULL,NULL,NULL,NULL,90,100,100,100,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,100,80,100,90
221693,3,Ethan Allen,293,NYP,SAR,C,03C,03A,SC,10/16/2015,201510,2016,770C8E,SDWF,1,59,178,3,20,3,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,90,100,90,90,90,100,NULL,100,80,100,90,1,90,90,100,100,100,90,90,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,90,80,80,100,100,100,100,NULL,NULL,100,100,100,100
221694,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,10/19/2015,201510,2016,9E3DCC,SDWF,1,59,178,3,32,4,90,80,1,90,NULL,NULL,NULL,NULL,90,90,100,90,80,80,90,90,NULL,100,100,90,90,2,NULL,NULL,90,50,100,70,100,100,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,90,NULL,NULL,90,90,100,95
221695,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,10/21/2015,201510,2016,9ED178,SDWF,1,59,178,0,12,2,100,100,2,NULL,NULL,NULL,NULL,NULL,50,50,100,100,80,100,90,90,NULL,100,100,80,90,1,80,100,80,80,80,70,100,90,100,NULL,NULL,1,10,10,50,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,100,50,100,80,80,90,80,NULL,NULL,90,90,100,95
221696,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,10/22/2015,201510,2016,A20F92,SDWF,1,59,178,0,4,3,100,70,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,80,100,90,90,NULL,90,90,90,90,2,NULL,NULL,NULL,NULL,70,70,80,90,50,NULL,NULL,1,100,100,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,100,80,50,70,80,90,90,100,NULL,NULL,80,90,100,95
221697,3,Ethan Allen,293,NYP,SAR,C,03C,03A,SC,10/23/2015,201510,2016,95B096,SDWF,1,59,178,3,3,1,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,50,0,0,0,100,NULL,100,100,90,80,2,NULL,NULL,NULL,NULL,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,100,50,50,20,NULL,NULL,NULL,NULL,NULL,NULL,100,100,100,100
221698,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,10/27/2015,201510,2016,9BEA68,SDWF,1,59,178,0,2,1,100,100,2,NULL,NULL,NULL,NULL,NULL,50,90,100,100,100,100,100,100,NULL,100,100,100,100,1,40,30,90,90,90,90,90,100,100,NULL,NULL,1,70,90,90,70,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,90,100,100,90,100,90,100,100,NULL,NULL,100,100,100,100
221699,3,Ethan Allen,293,NYP,SAR,C,03C,03A,SC,10/30/2015,201510,2016,A6FFDC,SDWF,1,59,178,0,9,2,90,80,2,NULL,NULL,NULL,NULL,NULL,90,100,90,90,90,90,90,90,NULL,100,70,70,90,2,NULL,NULL,80,80,20,90,80,90,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,80,80,80,80,NULL,NULL,80,80,80,80
221700,3,Ethan Allen,291,NYP,SDY,C,03C,03A,SC,10/1/2015,201510,2016,88620D,SDWF,1,59,159,0,4,2,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,70,NULL,100,100,100,100,1,90,90,NULL,NULL,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,NULL,NULL,100,100,100,100
221701,3,Ethan Allen,291,NYP,SDY,C,03C,03A,SC,10/5/2015,201510,2016,87BB7D,SDWF,1,59,159,0,14,4,80,70,2,NULL,NULL,NULL,NULL,NULL,60,60,80,90,70,70,70,80,NULL,80,90,90,90,2,NULL,NULL,70,70,60,40,80,80,70,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,80,70,80,70,40,NULL,NULL,40,NULL,NULL,90,80,80,80
221702,3,Ethan Allen,291,NYP,SDY,C,03C,03A,SC,10/11/2015,201510,2016,86CE2D,SDWF,1,59,159,0,30,3,90,NULL,2,NULL,NULL,NULL,NULL,NULL,30,30,80,80,80,90,90,90,NULL,90,90,90,90,2,NULL,NULL,50,30,80,10,80,80,80,NULL,NULL,1,30,30,50,20,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90,90,70,80
221703,3,Ethan Allen,293,NYP,SDY,C,03C,03A,SC,10/16/2015,201510,2016,968CF2,SDWF,1,59,159,3,20,1,100,70,2,NULL,NULL,NULL,NULL,NULL,80,90,90,50,80,80,70,80,NULL,90,90,70,80,1,50,50,80,80,90,90,80,90,90,NULL,NULL,1,80,40,80,80,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,90,90,90,80,70,70,70,NULL,NULL,60,70,60,65
221704,3,Ethan Allen,290,RUD,ALB,C,03C,03A,SC,10/19/2015,201510,2016,95A91D,SDWF,1,59,100,1,-6,1,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,20,100,70,80,70,NULL,100,100,100,100,1,80,80,20,NULL,0,90,90,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,90,90,90,90,NULL,NULL,90,90,100,95
221705,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,10/2/2015,201510,2016,8A5691,SDWF,1,59,241,0,-1,1,100,100,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,100,NULL,100,100,100,NULL,100,90,90,90,1,0,NULL,50,NULL,50,100,100,100,100,NULL,NULL,1,90,100,100,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,90,90,90,NULL,NULL,90,90,100,95
263037,3,Ethan Allen,290,FED,NYP,B,03B,03A,SC,1/12/2016,201601,2016,DD06C5,SDWF,1,141,197,0,-8,2,100,100,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90,90,90,90,90,90,NULL,90,90,90,70,2,NULL,NULL,NULL,NULL,70,100,100,100,100,NULL,NULL,1,80,100,80,80,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,90,90,90,50,NULL,NULL,50,NULL,NULL,90,100,100,100
263038,3,Ethan Allen,290,SAR,NYP,B,03B,03A,SC,1/26/2016,201601,2016,1DF1C4,SDWF,1,141,178,2,-6,2,10,80,2,NULL,NULL,NULL,NULL,NULL,40,40,0,90,100,80,70,20,NULL,50,70,90,90,1,90,90,0,0,NULL,NULL,NULL,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,60,40,40,50,NULL,NULL,70,80,80,80
263039,3,Ethan Allen,290,SDY,NYP,B,03B,03A,SC,1/14/2016,201601,2016,9D350F,SDWF,1,141,159,0,-8,1,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,50,2,NULL,NULL,80,100,50,100,100,100,100,NULL,NULL,1,100,100,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,100,100,NULL,NULL,100,100,100,100
263040,3,Ethan Allen,293,CRT,SAR,C,03C,03A,SC,1/15/2016,201601,2016,186156,SDWF,1,141,146,1,0,4,90,70,2,NULL,NULL,NULL,NULL,NULL,70,70,70,80,80,80,80,70,NULL,80,30,70,80,1,40,30,80,70,70,70,80,80,70,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,20,70,30,40,30,80,NULL,NULL,90,NULL,NULL,50,60,80,70
263041,3,Ethan Allen,290,FED,NYP,C,03C,03A,SC,1/12/2016,201601,2016,0BC543,SDWF,1,141,197,0,-8,1,80,80,2,NULL,NULL,NULL,NULL,NULL,80,80,90,90,80,80,80,80,NULL,60,20,70,70,1,70,70,80,80,80,80,80,70,80,NULL,NULL,1,80,90,70,70,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,80,80,80,60,70,70,70,70,NULL,NULL,80,80,80,80
263042,3,Ethan Allen,292,FED,NYP,C,03C,03A,SC,1/17/2016,201601,2016,19C773,SDWF,1,141,197,8,-6,4,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,80,NULL,70,100,40,40,1,30,30,100,100,80,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,100,50,70,50,20,20,20,20,NULL,NULL,70,70,70,70
263043,3,Ethan Allen,291,NYP,FED,C,03C,03A,SC,1/18/2016,201601,2016,16642F,SDWF,1,141,197,0,21,1,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,90,90,100,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,NULL,NULL,100,100,100,100
263044,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,1/1/2016,201601,2016,ABE120,SDWF,1,141,241,2,-20,2,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,100,2,NULL,NULL,NULL,NULL,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,NULL,NULL,100,NULL,NULL,100,100,100,100
263045,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,1/3/2016,201601,2016,0C5DD7,SDWF,1,141,241,0,-17,2,70,70,2,NULL,NULL,NULL,NULL,NULL,80,80,NULL,90,90,90,90,80,NULL,80,80,80,80,1,50,30,80,NULL,80,80,80,80,80,NULL,NULL,1,70,90,NULL,30,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,90,NULL,NULL,80,NULL,NULL,70,80,80,80
