ID,Rt,Name,Train,Origin,Dest,Class,RtCl-1,RtCl-2,BL,Date,Rep Month,Rep FYR,PNR,Version,Riders,Weight,Miles,DepP,ArrP,S1,1010,1020,1025,1030,1040,1042,1044,1046,1050,1060,1070,1080,1090,1100,1110,2010,2020,2030,2040,2050,2060,2065,2070,2080,2090,2100,2110,2120,2124,2126,2130,2132,2133,2135,2140,2150,2160,2170,2180,2141,2142,2152,2162,2172,2182,2185,2190,2200,2210,2220,2410,2420,2430,2440,2450,2460,3010,3020,3030,3040,4010,4020,4030,4040,4050,4060
596884,3,Ethan Allen,292,FED,NYP,C,03C,03A,SC,11/25/2017,201712,2018,,SDWF,1,76,197,1,2,4,100,100,NULL,NULL,NULL,8,100,100,100,100,100,90,100,90,90,80,NULL,90,90,100,90,1,70,80,100,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,100,60,50,70,100,NULL,NULL,100,100,NULL,90,100,90,95
611575,3,Ethan Allen,29520,NYP,SDY,C,03C,03A,SC,12/30/2017,201712,2018,,SDWF,1,76,159,NULL,-1,4,100,100,NULL,NULL,NULL,8,80,100,60,100,20,100,100,100,100,90,NULL,100,100,100,100,1,70,100,10,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,10,90,0,90,0,60,50,100,70,100,NULL,70,100,100,100
611576,3,Ethan Allen,292,RUD,NYP,C,03C,03A,SC,12/30/2017,201712,2018,,SDWF,1,76,241,0,6,4,100,100,NULL,NULL,NULL,3,0,0,100,100,100,90,90,80,100,100,NULL,90,40,100,70,1,80,30,100,100,50,100,100,100,100,NULL,NULL,1,80,100,80,80,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,90,0,0,0,60,0,0,20,100,NULL,90,90,90,90
597007,3,Ethan Allen,290,SAR,NYP,C,03C,03A,SC,12/1/2017,201712,2018,,SDWF,1,76,178,0,1,2,100,100,NULL,NULL,NULL,8,100,100,100,100,100,80,100,100,100,100,NULL,100,100,100,70,1,100,80,70,80,80,80,NULL,NULL,NULL,NULL,NULL,1,80,90,70,70,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,80,90,60,60,60,50,NULL,NULL,100,100,100,100
581656,3,Ethan Allen,290,FED,NYP,C,03C,03A,SC,11/7/2017,201711,2018,,SDWF,1,67,197,0,0,4,NULL,0,NULL,NULL,NULL,8,100,100,NULL,100,100,100,100,100,50,100,NULL,100,100,100,100,1,100,70,50,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,70,70,70,100,NULL,NULL,100,NULL,NULL,100,100,100,100
581657,3,Ethan Allen,291,NYP,CNV,C,03C,03A,SC,11/9/2017,201711,2018,,SDWF,1,67,232,0,15,4,100,100,NULL,NULL,NULL,8,70,70,40,40,90,90,50,70,80,60,NULL,90,90,90,90,2,NULL,NULL,80,80,30,70,100,100,80,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,40,40,40,40,50,100,100,100,100,NULL,NULL,60,70,70,70
581658,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,11/1/2017,201711,2018,,SDWF,1,67,241,0,26,4,100,100,NULL,NULL,NULL,9,100,100,100,100,100,100,100,100,100,100,NULL,100,90,100,100,1,100,90,100,100,90,90,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,100,50,50,50,100,100,100,100,NULL,NULL,100,100,100,100
581659,3,Ethan Allen,29520,NYP,RUD,C,03C,03A,SC,11/5/2017,201711,2018,,SDWF,1,67,241,NULL,-1,3,90,90,NULL,NULL,NULL,8,90,90,90,90,90,90,90,90,90,90,NULL,90,90,90,90,1,70,70,90,50,70,40,90,90,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,90,90,90,90,NULL,NULL,90,NULL,NULL,90,90,90,90
581660,3,Ethan Allen,29520,NYP,RUD,C,03C,03A,SC,11/5/2017,201711,2018,,SDWF,1,67,241,NULL,-1,2,70,70,NULL,NULL,NULL,8,70,70,40,60,80,50,70,70,50,80,NULL,80,70,80,70,1,70,80,70,70,60,40,80,90,70,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,90,70,60,70,90,NULL,NULL,80,NULL,NULL,70,70,80,75
581661,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,11/6/2017,201711,2018,,SDWF,1,67,241,0,-4,2,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,100,100,100,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,100,100,100,100
