ID,Rt,Name,Train,Origin,Dest,Class,RtCl-1,RtCl-2,BL,Date,Rep Month,Rep FYR,PNR,Version,Riders,Weight,Miles,DepP,ArrP,S1,1010,1020,1025,1030,1040,1042,1044,1046,1050,1060,1070,1080,1090,1100,1110,2010,2020,2030,2040,2050,2060,2065,2070,2080,2090,2100,2110,2120,2124,2126,2130,2132,2133,2135,2140,2150,2160,2170,2180,2141,2142,2152,2162,2172,2182,2185,2190,2200,2210,2220,2410,2420,2430,2440,2450,2460,3010,3020,3030,3040,4010,4020,4030,4040,4050,4060
609719,40,Adirondack,69,NYP,MTR,C,40C,40A,SC,12/27/2017,201712,2018,,SDWF,1,51,381,5,83,2,80,80,,,,8,100,100,90,90,90,90,90,90,90,90,,90,60,90,70,1,60,70,70,50,70,70,90,90,90,,,2,,,,,,,,,,,,,,,,,1,50,80,50,10,50,90,90,90,90,90,,90,90,90,90.00
609720,40,Adirondack,69,NYP,MTR,C,40C,40A,SC,12/27/2017,201712,2018,,SDWF,1,51,381,5,83,4,80,100,,,,8,100,100,90,90,90,90,90,80,90,80,,50,60,70,50,1,30,50,80,40,40,20,90,80,90,,,1,0,90,60,20,60,,,,,,,,,,,,1,0,0,0,0,0,70,,,70,60,,60,60,20,40.00
609721,40,Adirondack,69,NYP,SAR,C,40C,40A,SC,12/27/2017,201712,2018,,SDWF,1,51,178,5,6,2,30,80,,,,8,80,80,70,30,50,80,50,70,60,80,,90,30,90,90,1,70,50,80,90,60,90,80,90,90,,,1,80,90,80,70,80,,,,,,,,,,,,1,30,30,20,20,20,80,,,80,70,,60,80,80,80.00
610451,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/28/2017,201712,2018,,SDWF,1,51,381,185,180,4,0,100,,,,9,70,70,100,100,100,20,100,100,80,50,,40,20,70,100,1,60,70,60,20,70,0,100,100,40,,,1,80,40,80,60,70,,,,,,,,,,,,1,60,100,70,10,60,70,30,30,50,70,,80,80,70,75.00
610452,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/28/2017,201712,2018,,SDWF,1,51,381,185,180,2,10,80,,,,8,80,80,30,0,100,80,90,100,60,70,,70,70,70,70,1,80,80,90,10,40,0,70,90,80,,,2,,,,,,,,,,,,,,,,,2,,,,,,60,60,60,50,60,,50,10,0,5.00
610453,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/28/2017,201712,2018,,SDWF,1,51,381,185,180,1,0,,,,,8,80,80,0,90,90,80,90,80,60,80,,80,10,40,,1,0,0,80,10,,20,,80,,,,1,80,80,80,80,70,,,,,,,,,,,,1,0,0,0,0,0,,,,,60,,80,30,,15.00
610454,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/28/2017,201712,2018,,SDWF,1,51,381,185,180,4,70,100,,,,8,100,100,100,70,100,100,100,100,80,70,,70,80,80,80,2,,,50,0,40,20,90,80,0,,,2,,,,,,,,,,,,,,,,,1,0,0,0,0,0,100,100,100,100,60,,40,30,0,15.00
610455,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/28/2017,201712,2018,,SDWF,1,51,381,185,180,4,30,,,,,8,80,80,60,60,100,90,100,100,80,90,,80,80,100,90,1,80,80,20,10,20,0,100,80,,,,1,20,100,50,30,50,,,,,,,,,,,,1,0,0,0,0,0,90,20,20,70,80,,70,70,70,70.00
610456,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/28/2017,201712,2018,,SDWF,1,51,381,185,180,2,40,80,,,,6,100,100,80,80,80,90,90,90,80,100,,100,100,100,100,1,100,100,100,100,100,50,100,100,100,,,1,70,100,70,70,70,,,,,,,,,,,,2,,,,,,80,,,80,100,,100,100,100,100.00
610457,40,Adirondack,69,NYP,MTR,C,40C,40A,SC,12/28/2017,201712,2018,,SDWF,1,51,381,2,46,4,100,100,,,,8,90,100,100,70,100,100,50,70,100,90,,70,40,80,90,1,80,80,100,100,60,100,100,100,100,,,1,80,100,60,70,70,,,,,,,,,,,,1,70,80,50,50,50,100,100,70,100,80,,80,90,80,85.00
